X	Percentil5	Percentil10	Percentil25	Percentil50	Percentil75	Percentil90	Percentil95
1.033	53.96	74.05	81.27	93.20	103.18	113.30	120.66
1.035	53.98	74.05	81.31	93.21	103.19	113.30	120.66
1.038	54.01	74.05	81.36	93.22	103.21	113.30	120.66
1.041	54.03	74.05	81.39	93.23	103.22	113.30	120.66
1.043	54.07	74.04	81.45	93.24	103.24	113.30	120.66
1.046	54.09	74.04	81.54	93.25	103.25	113.30	120.66
1.049	54.11	74.04	81.60	93.27	103.26	113.30	120.66
1.052	54.14	74.04	81.63	93.28	103.28	113.30	120.66
1.054	54.16	74.04	81.63	93.29	103.29	113.30	120.66
1.057	54.20	74.03	81.64	93.30	103.30	113.30	120.66
1.060	54.22	74.03	81.65	93.31	103.32	113.30	120.66
1.063	54.24	74.03	81.65	93.32	103.33	113.30	120.66
1.065	54.26	74.03	81.66	93.33	103.34	113.30	120.66
1.068	54.29	74.03	81.66	93.35	103.36	113.30	120.66
1.071	54.33	74.03	81.68	93.37	103.37	113.30	120.66
1.074	54.35	74.02	81.70	93.40	103.39	113.30	120.66
1.076	54.37	74.02	81.71	93.43	103.40	113.30	120.66
1.079	54.39	74.02	81.73	93.45	103.41	113.30	120.66
1.082	54.41	74.02	81.75	93.48	103.43	113.30	120.66
1.085	54.46	74.02	81.77	93.50	103.44	113.30	120.66
1.087	54.48	74.01	81.78	93.52	103.45	113.30	120.66
1.090	54.50	74.01	81.80	93.53	103.47	113.30	120.66
1.093	54.50	74.01	81.82	93.55	103.48	113.30	120.66
1.095	54.51	74.01	81.83	93.57	103.49	113.30	120.66
1.098	54.52	74.01	81.85	93.58	103.49	113.30	120.66
1.101	54.52	74.00	81.87	93.59	103.50	113.30	120.66
1.104	54.53	74.00	81.89	93.60	103.50	113.30	120.66
1.106	54.53	74.00	81.91	93.61	103.51	113.30	120.66
1.109	54.54	74.00	81.92	93.63	103.51	113.30	120.66
1.112	54.55	74.00	81.94	93.64	103.51	113.30	120.66
